post_id,verdict,veracity,veracity_group,ai_generated,boost_count,author_id,author_followers,author_out_degree,ic_spread_1step
6042,misto,2,misto,False,0,5367,10382,1317,195.9112
22393,non verificabile,5,non_verificabile,False,1,21559,2701,263,33.2529
757600,non verificabile,5,non_verificabile,False,0,63457,1569,86,11.6909
757599,non verificabile,5,non_verificabile,False,0,66710,4363,69,4.478
366019,misto,2,misto,False,0,5367,10382,1317,195.9112
188003,non verificabile,5,non_verificabile,False,2,177985,2124,98,11.3683
246940,vero,0,vero,False,1,5367,10382,1317,195.9112
6093,vero,0,vero,False,0,5367,10382,1317,195.9112
3272,non verificabile,5,non_verificabile,False,0,2968,10382,1317,195.9112
246851,vero,0,vero,False,0,5367,10382,1317,195.9112
365743,vero,0,vero,False,0,5367,10382,1317,195.9112
73939,non verificabile,5,non_verificabile,False,0,73780,2018,72,4.2458
245473,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
245384,non verificabile,5,non_verificabile,False,0,259102,191,7,0.7562
795638,non verificabile,5,non_verificabile,False,0,774,1429,154,18.8259
276977,misto,2,misto,False,2,323192,214,11,1.5372
366244,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
300445,non verificabile,5,non_verificabile,False,0,193868,623,139,24.5199
6141,misto,2,misto,False,0,5367,10382,1317,195.9112
322709,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
246970,non verificabile,5,non_verificabile,False,0,5666,2653,291,26.6816
246199,non verificabile,5,non_verificabile,False,1,75864,429,37,9.8126
245478,non verificabile,5,non_verificabile,False,0,188129,37,0,0.0
76028,non verificabile,5,non_verificabile,False,0,74295,4573,511,58.3067
198535,vero,0,vero,False,1,192199,112,55,10.6815
366773,vero,0,vero,False,0,177985,2124,98,11.3683
53229,non verificabile,5,non_verificabile,False,0,53217,3788,218,21.0512
247078,non verificabile,5,non_verificabile,False,0,5367,10382,1317,195.9112
520297,vero,0,vero,False,1,211160,10382,1317,195.9112
247073,vero,0,vero,False,0,5367,10382,1317,195.9112
366787,vero,0,vero,False,0,177985,2124,98,11.3683
366785,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
366786,vero,0,vero,False,0,177985,2124,98,11.3683
89036,perlopiù vero,1,vero,False,1,88219,11971,407,36.2606
22399,falso,4,falso,False,1,21559,2701,263,33.2529
218785,vero,0,vero,False,0,215066,10382,1317,195.9112
576447,misto,2,misto,False,0,215066,10382,1317,195.9112
2966,falso,4,falso,False,0,2966,134,43,2.0324
367141,non verificabile,5,non_verificabile,False,0,249268,235,5,0.8244
247085,misto,2,misto,False,0,5367,10382,1317,195.9112
247081,non verificabile,5,non_verificabile,False,0,5367,10382,1317,195.9112
576576,non verificabile,5,non_verificabile,False,1,215066,10382,1317,195.9112
278380,non verificabile,5,non_verificabile,False,0,309875,3920,290,45.9337
576579,misto,2,misto,False,1,215066,10382,1317,195.9112
576585,non verificabile,5,non_verificabile,False,0,215066,10382,1317,195.9112
806941,vero,0,vero,False,0,72439,316,23,1.9375
248354,non verificabile,5,non_verificabile,False,0,266113,216,12,2.1565
6219,misto,2,misto,False,1,5367,10382,1317,195.9112
576577,non verificabile,5,non_verificabile,False,1,215066,10382,1317,195.9112
757996,non verificabile,5,non_verificabile,False,0,216875,2234,230,19.8753
267836,non verificabile,5,non_verificabile,False,0,307064,150,27,6.19
367289,vero,0,vero,False,0,6170,618,76,5.7598
367119,non verificabile,5,non_verificabile,False,0,443404,64,1,0.1514
64272,vero,0,vero,False,1,63969,1035,69,6.4893
806943,vero,0,vero,False,0,72439,316,23,1.9375
442587,non verificabile,5,non_verificabile,False,0,225639,1510,113,15.4734
367117,non verificabile,5,non_verificabile,False,0,443404,64,1,0.1514
423766,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
367166,non verificabile,5,non_verificabile,False,1,177985,2124,98,11.3683
232965,non verificabile,5,non_verificabile,False,1,177985,2124,98,11.3683
310113,non verificabile,5,non_verificabile,False,2,367571,3920,290,45.9337
367299,non verificabile,5,non_verificabile,False,0,6170,618,76,5.7598
18940,vero,0,vero,False,0,17858,2234,230,19.8753
310120,misto,2,misto,False,0,68565,1688,140,9.5699
521637,non verificabile,5,non_verificabile,False,0,3797,597,19,2.8678
582049,vero,0,vero,False,0,216875,2234,230,19.8753
521009,non verificabile,5,non_verificabile,False,0,68565,1688,140,9.5699
177745,misto,2,misto,False,0,177745,5149,185,11.9487
18392,falso,4,falso,False,3,15113,658,16,0.9685
216787,misto,2,misto,False,0,216738,8435,437,43.8333
261492,non verificabile,5,non_verificabile,False,1,292276,441,31,5.7178
6228,non verificabile,5,non_verificabile,False,0,6228,923,60,3.9825
1201858,vero,0,vero,False,0,215066,10382,1317,195.9112
295602,falso,4,falso,False,1,352474,35,15,0.9241
1201857,misto,2,misto,False,0,215066,10382,1317,195.9112
70930,vero,0,vero,False,1,67175,316,114,15.0068
247138,vero,0,vero,False,0,6228,923,60,3.9825
234833,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
248406,non verificabile,5,non_verificabile,False,0,266178,6922,146,25.8803
247107,non verificabile,5,non_verificabile,False,0,6170,618,76,5.7598
312559,non verificabile,5,non_verificabile,False,0,382385,2,70,7.623
11841,vero,0,vero,False,1,11841,252,16,1.429
521778,vero,0,vero,False,0,602835,28379,376,32.0204
70945,vero,0,vero,False,3,67175,316,114,15.0068
313156,non verificabile,5,non_verificabile,False,0,25999,806,27,1.9394
274248,non verificabile,5,non_verificabile,False,0,62477,627,2,0.1328
70933,non verificabile,5,non_verificabile,False,2,67175,316,114,15.0068
49620,non verificabile,5,non_verificabile,False,1,49620,86,6,0.8103
297267,non verificabile,5,non_verificabile,False,1,218825,11640,230,25.4342
23015,non verificabile,5,non_verificabile,False,1,23015,676,5,0.2058
70950,vero,0,vero,False,2,67175,316,114,15.0068
376530,vero,0,vero,False,0,177985,2124,98,11.3683
313732,non verificabile,5,non_verificabile,False,0,191972,3417,133,18.2405
644973,non verificabile,5,non_verificabile,False,0,365939,996,55,9.882
63191,non verificabile,5,non_verificabile,False,1,63191,495,33,5.3378
372688,vero,0,vero,False,3,211160,10382,1317,195.9112
278162,non verificabile,5,non_verificabile,False,0,61453,9408,1305,198.1455
269617,non verificabile,5,non_verificabile,False,1,312573,56,3,0.8562
313838,non verificabile,5,non_verificabile,False,2,384399,7,3,0.3048
421707,misto,2,misto,False,0,79875,483,57,6.729
14253,non verificabile,5,non_verificabile,False,1,14206,2971,436,70.1759
758817,non verificabile,5,non_verificabile,False,0,216875,2234,230,19.8753
595923,vero,0,vero,False,0,184222,2124,98,11.3683
244271,vero,0,vero,False,1,213735,1403,190,20.3184
70998,vero,0,vero,False,1,67175,316,114,15.0068
274176,non verificabile,5,non_verificabile,False,0,13829,776,75,8.5252
70977,vero,0,vero,False,1,67175,316,114,15.0068
18425,non verificabile,5,non_verificabile,False,0,14206,2971,436,70.1759
242259,non verificabile,5,non_verificabile,False,1,253985,393,400,14.8937
213906,misto,2,misto,False,3,211160,10382,1317,195.9112
244554,vero,0,vero,False,1,211160,10382,1317,195.9112
373164,misto,2,misto,False,8,211160,10382,1317,195.9112
244864,non verificabile,5,non_verificabile,False,0,258181,1354,15,1.58
3502,misto,2,misto,False,0,3320,1429,154,18.8259
595937,vero,0,vero,False,0,184222,2124,98,11.3683
373165,misto,2,misto,False,7,211160,10382,1317,195.9112
277773,non verificabile,5,non_verificabile,False,0,13836,4362,549,54.2483
373237,misto,2,misto,False,10,211160,10382,1317,195.9112
595938,vero,0,vero,False,0,184222,2124,98,11.3683
377412,non verificabile,5,non_verificabile,False,0,76283,22067,285,16.6343
18439,non verificabile,5,non_verificabile,False,0,13836,4362,549,54.2483
597807,non verificabile,5,non_verificabile,False,0,334432,436,14,3.0324
377010,misto,2,misto,False,0,179512,826,93,16.2169
373336,vero,0,vero,False,4,211160,10382,1317,195.9112
373241,vero,0,vero,False,3,211160,10382,1317,195.9112
177776,vero,0,vero,False,0,177745,5149,185,11.9487
377410,non verificabile,5,non_verificabile,False,0,76283,22067,285,16.6343
373236,vero,0,vero,False,10,211160,10382,1317,195.9112
178025,vero,0,vero,False,0,177745,5149,185,11.9487
349694,vero,0,vero,False,1,53941,4097,484,50.2463
71044,vero,0,vero,False,1,67175,316,114,15.0068
257650,vero,0,vero,False,0,90052,2763,166,18.6538
269601,non verificabile,5,non_verificabile,False,1,312527,456,24,4.6304
374033,falso,4,falso,False,9,211160,10382,1317,195.9112
375757,non verificabile,5,non_verificabile,False,1,235459,572,46,9.5188
291191,non verificabile,5,non_verificabile,False,0,215066,10382,1317,195.9112
261945,non verificabile,5,non_verificabile,False,0,53392,1886,45,3.4623
373687,non verificabile,5,non_verificabile,False,2,211160,10382,1317,195.9112
896894,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
395735,non verificabile,5,non_verificabile,False,1,177985,2124,98,11.3683
244825,misto,2,misto,False,15,211160,10382,1317,195.9112
374255,non verificabile,5,non_verificabile,False,0,242419,561,32,9.8264
373966,non verificabile,5,non_verificabile,False,9,211160,10382,1317,195.9112
248199,non verificabile,5,non_verificabile,False,0,265778,23,11,3.5265
375761,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
374329,vero,0,vero,False,1,211160,10382,1317,195.9112
65480,non verificabile,5,non_verificabile,False,0,63056,2444,147,25.7069
248492,vero,0,vero,False,0,76259,76161,1280,58.9603
896896,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
55285,vero,0,vero,False,0,53803,1869,163,21.8488
247835,misto,2,misto,False,1,216319,1151,245,32.2112
248223,non verificabile,5,non_verificabile,False,0,220004,2822,111,12.1377
299942,non verificabile,5,non_verificabile,False,0,69356,1135,96,13.1135
27304,misto,2,misto,False,1,25913,2921,57,3.1237
373837,non verificabile,5,non_verificabile,False,5,211160,10382,1317,195.9112
277290,non verificabile,5,non_verificabile,False,0,3301,2007,43,1.875
375320,non verificabile,5,non_verificabile,False,0,249383,34,11,1.6643
277173,vero,0,vero,False,0,3301,2007,43,1.875
594274,non verificabile,5,non_verificabile,False,0,678269,698,10,0.587
296056,non verificabile,5,non_verificabile,False,0,86440,113,32,5.1121
375292,vero,0,vero,False,0,177985,2124,98,11.3683
375769,non verificabile,5,non_verificabile,False,0,231383,1932,97,6.2925
267110,non verificabile,5,non_verificabile,False,0,305824,118,3,0.7813
296051,misto,2,misto,False,0,86440,113,32,5.1121
375293,misto,2,misto,False,0,177985,2124,98,11.3683
375411,misto,2,misto,False,1,177985,2124,98,11.3683
277171,non verificabile,5,non_verificabile,False,0,3301,2007,43,1.875
236129,vero,0,vero,False,0,177985,2124,98,11.3683
375771,non verificabile,5,non_verificabile,False,1,177985,2124,98,11.3683
353900,vero,0,vero,False,0,184920,348,17,1.9673
76271,vero,0,vero,False,0,74353,10382,1317,195.9112
18451,non verificabile,5,non_verificabile,False,1,13836,4362,549,54.2483
63523,non verificabile,5,non_verificabile,False,2,61453,9408,1305,198.1455
377186,vero,0,vero,False,0,184920,348,17,1.9673
299092,non verificabile,5,non_verificabile,False,0,96902,316,23,1.9375
210342,vero,0,vero,False,2,208266,229,24,3.7548
248548,vero,0,vero,False,0,74353,10382,1317,195.9112
76282,perlopiù vero,1,vero,False,1,74353,10382,1317,195.9112
287067,non verificabile,5,non_verificabile,False,0,65268,9292,565,62.2196
248516,misto,2,misto,False,0,74353,10382,1317,195.9112
244999,non verificabile,5,non_verificabile,False,0,258516,727,21,1.6657
10700,non verificabile,5,non_verificabile,False,0,10371,573,135,17.67
10649,vero,0,vero,False,0,10371,573,135,17.67
248541,misto,2,misto,False,1,74353,10382,1317,195.9112
214010,vero,0,vero,False,9,211160,10382,1317,195.9112
376492,falso,4,falso,False,0,177985,2124,98,11.3683
376491,vero,0,vero,False,0,177985,2124,98,11.3683
376493,vero,0,vero,False,0,177985,2124,98,11.3683
187382,vero,0,vero,False,5,178873,3838,109,7.7459
346077,misto,2,misto,False,2,184120,11640,230,25.4342
74363,vero,0,vero,False,2,74363,2385,257,31.2694
214007,vero,0,vero,False,8,211160,10382,1317,195.9112
274205,non verificabile,5,non_verificabile,False,0,14995,1993,239,32.2557
376500,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
233313,vero,0,vero,False,0,207501,22067,285,16.6343
278169,vero,0,vero,False,0,329415,572,13,1.817
248543,misto,2,misto,False,1,74353,10382,1317,195.9112
16508,non verificabile,5,non_verificabile,False,1,16508,332,28,2.3452
185089,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
377260,vero,0,vero,False,19,211160,10382,1317,195.9112
248542,non verificabile,5,non_verificabile,False,0,74353,10382,1317,195.9112
377262,vero,0,vero,False,4,211160,10382,1317,195.9112
523778,vero,0,vero,False,0,3301,2007,43,1.875
185067,vero,0,vero,False,1,177985,2124,98,11.3683
278166,non verificabile,5,non_verificabile,False,1,65448,2412,187,27.5965
377261,misto,2,misto,False,6,211160,10382,1317,195.9112
376914,non verificabile,5,non_verificabile,False,2,184992,41,4,0.4237
376915,vero,0,vero,False,0,184992,41,4,0.4237
249292,non verificabile,5,non_verificabile,False,0,268307,183,40,7.49
89661,vero,0,vero,False,0,88214,1693,113,13.2351
274428,non verificabile,5,non_verificabile,False,0,62797,818,48,6.2614
376992,non verificabile,5,non_verificabile,False,0,453628,292,3,0.1148
523785,vero,0,vero,False,0,3301,2007,43,1.875
377805,non verificabile,5,non_verificabile,False,0,184920,348,17,1.9673
376994,non verificabile,5,non_verificabile,False,0,232934,3254,24,0.9815
100269,misto,2,misto,False,0,96784,9408,1305,198.1455
523800,vero,0,vero,False,0,3301,2007,43,1.875
377202,vero,0,vero,False,0,76283,22067,285,16.6343
377201,non verificabile,5,non_verificabile,False,0,76283,22067,285,16.6343
319069,non verificabile,5,non_verificabile,False,2,381695,476,32,5.1861
249168,misto,2,misto,False,0,74353,10382,1317,195.9112
310222,non verificabile,5,non_verificabile,False,0,68893,617,43,3.4236
274245,non verificabile,5,non_verificabile,False,2,322206,622,41,5.6782
222198,non verificabile,5,non_verificabile,False,1,56315,8561,646,63.144
377416,vero,0,vero,False,0,76283,22067,285,16.6343
573293,vero,0,vero,False,0,14901,1688,140,9.5699
319073,non verificabile,5,non_verificabile,False,0,392117,407,4,0.9361
523798,vero,0,vero,False,0,3301,2007,43,1.875
16197,misto,2,misto,False,0,14901,1688,140,9.5699
377264,vero,0,vero,False,4,211160,10382,1317,195.9112
19647,misto,2,misto,False,0,19563,1539,749,76.3445
353288,vero,0,vero,False,0,184920,348,17,1.9673
20388,vero,0,vero,False,1,19563,1539,749,76.3445
18466,vero,0,vero,False,2,14362,9408,1305,198.1455
249167,vero,0,vero,False,0,74353,10382,1317,195.9112
249018,vero,0,vero,False,1,74353,10382,1317,195.9112
498144,non verificabile,5,non_verificabile,False,0,97485,10382,1317,195.9112
76424,non verificabile,5,non_verificabile,False,1,74319,1672,81,6.282
378643,non verificabile,5,non_verificabile,False,0,455340,597,5,0.3123
378677,non verificabile,5,non_verificabile,False,0,455374,1948,19,0.8992
76381,vero,0,vero,False,1,74353,10382,1317,195.9112
214302,perlopiù vero,1,vero,False,1,214302,685,196,10.6687
76603,vero,0,vero,False,0,76155,2701,263,33.2529
249016,misto,2,misto,False,0,74353,10382,1317,195.9112
379018,vero,0,vero,False,0,75837,4113,190,11.2532
76493,vero,0,vero,False,0,76493,817,18,1.4566
244824,non verificabile,5,non_verificabile,False,14,211160,10382,1317,195.9112
282826,misto,2,misto,False,0,4426,11640,230,25.4342
71125,non verificabile,5,non_verificabile,False,2,67177,10724,367,30.7111
249201,non verificabile,5,non_verificabile,False,1,76485,1858,17,1.7827
414299,misto,2,misto,False,1,4426,11640,230,25.4342
379019,misto,2,misto,False,0,75837,4113,190,11.2532
245690,non verificabile,5,non_verificabile,False,0,214326,473,14,0.6827
595220,non verificabile,5,non_verificabile,False,4,13881,10382,1317,195.9112
221317,vero,0,vero,False,0,5817,8561,646,63.144
245583,non verificabile,5,non_verificabile,False,0,259632,74,5,0.353
76563,non verificabile,5,non_verificabile,False,0,74353,10382,1317,195.9112
77776,non verificabile,5,non_verificabile,False,1,77751,1892,156,18.577
249282,non verificabile,5,non_verificabile,False,1,76586,237,27,1.8121
249264,falso,4,falso,False,0,76283,22067,285,16.6343
76557,vero,0,vero,False,1,76283,22067,285,16.6343
15976,vero,0,vero,False,0,13876,6092,358,30.0588
249332,vero,0,vero,False,0,74353,10382,1317,195.9112
379344,vero,0,vero,False,1,76283,22067,285,16.6343
244611,non verificabile,5,non_verificabile,False,0,56315,8561,646,63.144
76705,vero,0,vero,False,1,74353,10382,1317,195.9112
247644,non verificabile,5,non_verificabile,False,0,28596,671,52,8.1547
249385,non verificabile,5,non_verificabile,False,0,76283,22067,285,16.6343
249459,non verificabile,5,non_verificabile,False,1,74353,10382,1317,195.9112
20017,vero,0,vero,False,1,19730,1223,185,18.3608
58412,non verificabile,5,non_verificabile,False,0,58412,1621,51,3.7965
498149,vero,0,vero,False,0,97485,10382,1317,195.9112
235050,vero,0,vero,False,0,177569,4573,511,58.3067
262023,non verificabile,5,non_verificabile,False,0,1420,205,10,2.1081
68963,non verificabile,5,non_verificabile,False,0,68963,148,7,0.8295
582065,non verificabile,5,non_verificabile,False,0,216875,2234,230,19.8753
451177,non verificabile,5,non_verificabile,False,0,6970,475,35,3.1034
293517,vero,0,vero,False,0,216852,4363,69,4.478
249439,non verificabile,5,non_verificabile,False,0,74353,10382,1317,195.9112
249449,misto,2,misto,False,0,74353,10382,1317,195.9112
215757,vero,0,vero,False,0,214397,204,21,1.3134
76710,non verificabile,5,non_verificabile,False,0,74353,10382,1317,195.9112
279801,non verificabile,5,non_verificabile,False,0,331752,529,15,2.1693
249463,non verificabile,5,non_verificabile,False,0,74353,10382,1317,195.9112
249452,misto,2,misto,False,1,74353,10382,1317,195.9112
274276,non verificabile,5,non_verificabile,False,0,317553,2261,130,10.5914
23547,non verificabile,5,non_verificabile,False,1,22752,13405,267,19.1777
248752,non verificabile,5,non_verificabile,False,0,267001,152,6,0.3898
248761,non verificabile,5,non_verificabile,False,0,267009,144,2,0.2938
305546,non verificabile,5,non_verificabile,False,0,372326,901,6,1.1835
757246,vero,0,vero,False,2,216875,2234,230,19.8753
248748,non verificabile,5,non_verificabile,False,0,31016,290,29,1.8814
896483,non verificabile,5,non_verificabile,False,0,49706,22067,285,16.6343
248749,non verificabile,5,non_verificabile,False,0,267001,152,6,0.3898
498139,non verificabile,5,non_verificabile,False,0,97485,10382,1317,195.9112
498140,non verificabile,5,non_verificabile,False,0,97485,10382,1317,195.9112
76711,vero,0,vero,False,0,74353,10382,1317,195.9112
293511,vero,0,vero,False,1,216852,4363,69,4.478
301924,non verificabile,5,non_verificabile,False,1,97485,10382,1317,195.9112
16506,non verificabile,5,non_verificabile,False,1,16473,205,17,2.1858
757252,non verificabile,5,non_verificabile,False,0,216875,2234,230,19.8753
380520,vero,0,vero,False,3,74353,10382,1317,195.9112
216856,misto,2,misto,False,1,216852,4363,69,4.478
498146,misto,2,misto,False,0,97485,10382,1317,195.9112
293515,vero,0,vero,False,0,216852,4363,69,4.478
249679,non verificabile,5,non_verificabile,False,0,74353,10382,1317,195.9112
18479,non verificabile,5,non_verificabile,False,1,17456,188,17,1.0947
76856,vero,0,vero,False,1,76155,2701,263,33.2529
251957,non verificabile,5,non_verificabile,False,1,76155,2701,263,33.2529
251956,misto,2,misto,False,0,76155,2701,263,33.2529
177791,vero,0,vero,False,0,177747,11971,407,36.2606
582044,non verificabile,5,non_verificabile,False,0,216875,2234,230,19.8753
380524,non verificabile,5,non_verificabile,False,0,74353,10382,1317,195.9112
177823,non verificabile,5,non_verificabile,False,0,177747,11971,407,36.2606
380531,misto,2,misto,False,0,74353,10382,1317,195.9112
252634,non verificabile,5,non_verificabile,False,0,219866,822,82,11.8562
582048,vero,0,vero,False,0,216875,2234,230,19.8753
482635,non verificabile,5,non_verificabile,False,0,62842,429,37,9.8126
380522,non verificabile,5,non_verificabile,False,0,74353,10382,1317,195.9112
380526,vero,0,vero,False,0,74353,10382,1317,195.9112
293512,misto,2,misto,False,1,216852,4363,69,4.478
76810,non verificabile,5,non_verificabile,False,0,74353,10382,1317,195.9112
275872,non verificabile,5,non_verificabile,False,1,311879,184,49,6.6303
380529,non verificabile,5,non_verificabile,False,0,74353,10382,1317,195.9112
222775,non verificabile,5,non_verificabile,False,0,222623,486,75,6.4532
68426,non verificabile,5,non_verificabile,False,0,68074,431,37,5.3794
451180,non verificabile,5,non_verificabile,False,1,6970,475,35,3.1034
582055,vero,0,vero,False,0,216875,2234,230,19.8753
277772,non verificabile,5,non_verificabile,False,0,328392,563,48,4.4389
252804,non verificabile,5,non_verificabile,False,0,222814,1911,65,6.7061
299457,vero,0,vero,False,0,216875,2234,230,19.8753
299455,vero,0,vero,False,0,216875,2234,230,19.8753
498137,non verificabile,5,non_verificabile,False,0,97485,10382,1317,195.9112
380678,non verificabile,5,non_verificabile,False,0,222623,486,75,6.4532
263693,non verificabile,5,non_verificabile,False,0,298185,30,8,1.9618
582062,vero,0,vero,False,0,216875,2234,230,19.8753
759189,non verificabile,5,non_verificabile,False,0,216875,2234,230,19.8753
498145,non verificabile,5,non_verificabile,False,0,97485,10382,1317,195.9112
82771,vero,0,vero,False,1,80329,10382,1317,195.9112
758818,non verificabile,5,non_verificabile,False,0,847824,901,8,0.9972
498133,vero,0,vero,False,0,97485,10382,1317,195.9112
387233,vero,0,vero,False,0,262,10382,1317,195.9112
387232,misto,2,misto,False,0,262,10382,1317,195.9112
383934,non verificabile,5,non_verificabile,False,1,6970,475,35,3.1034
262590,non verificabile,5,non_verificabile,False,2,295510,23,11,3.5265
383933,misto,2,misto,False,0,6970,475,35,3.1034
383945,non verificabile,5,non_verificabile,False,0,6970,475,35,3.1034
271375,misto,2,misto,False,1,316136,80,17,2.138
383943,non verificabile,5,non_verificabile,False,0,6970,475,35,3.1034
383270,non verificabile,5,non_verificabile,False,2,215749,1233,49,4.4566
3827,non verificabile,5,non_verificabile,False,0,3301,2007,43,1.875
314862,non verificabile,5,non_verificabile,False,0,385698,31,5,0.5891
270536,misto,2,misto,False,0,109844,427,35,4.9812
246218,non verificabile,5,non_verificabile,False,4,215749,1233,49,4.4566
383942,non verificabile,5,non_verificabile,False,0,6970,475,35,3.1034
245571,non verificabile,5,non_verificabile,False,0,5388,316,23,1.9375
76218,vero,0,vero,False,1,76218,2725,233,32.7896
385749,non verificabile,5,non_verificabile,False,0,462604,363,9,1.694
246293,non verificabile,5,non_verificabile,False,0,6665,1228,84,9.9791
757258,misto,2,misto,False,1,216875,2234,230,19.8753
596292,misto,2,misto,False,2,67994,10382,1317,195.9112
383930,non verificabile,5,non_verificabile,False,0,6970,475,35,3.1034
250072,non verificabile,5,non_verificabile,False,0,208824,7791,787,97.4665
76609,non verificabile,5,non_verificabile,False,0,76155,2701,263,33.2529
307211,non verificabile,5,non_verificabile,False,0,24297,671,52,8.1547
387239,vero,0,vero,False,0,262,10382,1317,195.9112
384515,vero,0,vero,False,2,209789,10382,1317,195.9112
582077,vero,0,vero,False,0,216875,2234,230,19.8753
582072,non verificabile,5,non_verificabile,False,0,216875,2234,230,19.8753
374249,non verificabile,5,non_verificabile,False,18,211160,10382,1317,195.9112
384514,vero,0,vero,False,4,209789,10382,1317,195.9112
383929,misto,2,misto,False,1,6970,475,35,3.1034
386409,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
498136,misto,2,misto,False,0,97485,10382,1317,195.9112
58427,non verificabile,5,non_verificabile,False,2,57524,1157,141,10.4006
519845,misto,2,misto,False,2,211160,10382,1317,195.9112
811562,non verificabile,5,non_verificabile,False,0,90310,1889,61,8.11
360735,vero,0,vero,False,0,5388,316,23,1.9375
757261,vero,0,vero,False,0,216875,2234,230,19.8753
394,vero,0,vero,False,21,394,7791,787,97.4665
250851,non verificabile,5,non_verificabile,False,1,209982,106,19,4.5933
582053,non verificabile,5,non_verificabile,False,0,216875,2234,230,19.8753
384964,non verificabile,5,non_verificabile,False,0,461790,218,13,3.1766
446376,vero,0,vero,False,4,209789,10382,1317,195.9112
384945,vero,0,vero,False,0,74097,7791,787,97.4665
446375,misto,2,misto,False,4,209789,10382,1317,195.9112
293,vero,0,vero,False,0,293,7719,288,25.0047
582042,misto,2,misto,False,0,216875,2234,230,19.8753
582057,perlopiù vero,1,vero,False,0,216875,2234,230,19.8753
354980,non verificabile,5,non_verificabile,False,2,231001,3920,290,45.9337
274300,non verificabile,5,non_verificabile,False,0,322290,425,4,0.5311
503322,non verificabile,5,non_verificabile,False,0,62957,296,387,32.6813
274304,non verificabile,5,non_verificabile,False,0,322296,78,10,2.3412
396456,non verificabile,5,non_verificabile,False,0,77106,2182,70,6.9689
361788,misto,2,misto,False,0,249972,28379,376,32.0204
254279,non verificabile,5,non_verificabile,False,0,276674,438,18,2.5704
76562,vero,0,vero,False,0,74353,10382,1317,195.9112
604553,non verificabile,5,non_verificabile,False,0,308410,12,4,0.82
270696,non verificabile,5,non_verificabile,False,0,61603,3148,304,27.1535
386677,non verificabile,5,non_verificabile,False,0,463607,57,1,0.2419
22440,non verificabile,5,non_verificabile,False,1,21559,2701,263,33.2529
252394,non verificabile,5,non_verificabile,False,0,253,14757,337,21.6166
69084,non verificabile,5,non_verificabile,False,1,68976,25,31,6.8272
210888,vero,0,vero,False,1,210888,658,33,2.0719
386636,vero,0,vero,False,0,463565,183,40,7.49
582050,vero,0,vero,False,0,216875,2234,230,19.8753
386750,non verificabile,5,non_verificabile,False,0,231420,26,12,1.9637
582066,vero,0,vero,False,0,216875,2234,230,19.8753
301921,vero,0,vero,False,0,97485,10382,1317,195.9112
19810,non verificabile,5,non_verificabile,False,0,19560,4362,549,54.2483
582061,non verificabile,5,non_verificabile,False,0,216875,2234,230,19.8753
386642,vero,0,vero,False,0,463572,195,29,6.6273
386646,misto,2,misto,False,0,463576,157,8,1.8105
386643,non verificabile,5,non_verificabile,False,0,463573,144,16,1.7518
498147,non verificabile,5,non_verificabile,False,0,97485,10382,1317,195.9112
386682,non verificabile,5,non_verificabile,False,0,463612,676,15,0.8017
274676,non verificabile,5,non_verificabile,False,0,14675,2725,233,32.7896
386649,vero,0,vero,False,0,463579,119,8,1.69
262194,non verificabile,5,non_verificabile,False,0,294289,18,1,0.3889
314574,non verificabile,5,non_verificabile,False,0,385296,31,1,0.7445
386732,non verificabile,5,non_verificabile,False,1,235459,572,46,9.5188
386737,non verificabile,5,non_verificabile,False,0,231383,1932,97,6.2925
254693,non verificabile,5,non_verificabile,False,1,277437,265,44,8.4029
760723,vero,0,vero,False,2,61665,10382,1317,195.9112
386722,vero,0,vero,False,1,177985,2124,98,11.3683
386652,non verificabile,5,non_verificabile,False,0,463582,0,1,0.34
254694,non verificabile,5,non_verificabile,False,1,394,7791,787,97.4665
254718,non verificabile,5,non_verificabile,False,0,277465,726,54,8.3163
387088,non verificabile,5,non_verificabile,False,0,31285,13,8,0.6362
10680,non verificabile,5,non_verificabile,False,0,10371,573,135,17.67
760751,non verificabile,5,non_verificabile,False,0,61665,10382,1317,195.9112
387230,non verificabile,5,non_verificabile,False,0,262,10382,1317,195.9112
255078,non verificabile,5,non_verificabile,False,0,275245,119,24,4.0313
252488,misto,2,misto,False,0,273425,651,5,1.2436
255079,non verificabile,5,non_verificabile,False,0,226657,14,15,2.1523
387225,misto,2,misto,False,0,262,10382,1317,195.9112
299458,vero,0,vero,False,0,216875,2234,230,19.8753
582074,vero,0,vero,False,0,216875,2234,230,19.8753
355043,non verificabile,5,non_verificabile,False,0,430885,662,88,9.4519
100964,non verificabile,5,non_verificabile,False,0,97607,6792,87,4.6453
53334,vero,0,vero,False,1,53334,3315,212,14.6335
